Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21957.1_61
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21958.1_62
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21959.1_63
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21960.1_64
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21961.1_65
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21962.1_66
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21963.1_67
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21964.1_68
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21965.1_69
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21966.1_70
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21967.1_71
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21968.1_72
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21969.1_73
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21970.1_74
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21971.1_75
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21972.1_76
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21973.1_77
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21974.1_78
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21975.1_79
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21976.1_80
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21977.1_81
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV26205.1_82
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV26206.1_83
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21978.1_84
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21979.1_85
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_86
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21980.1_87
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21981.1_88
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21982.1_89
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21983.1_90
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_91
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21984.1_92
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21985.1_93
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21986.1_94
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21987.1_95
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21988.1_96
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21989.1_97
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21990.1_98
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21991.1_99
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21992.1_100
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21993.1_101
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21994.1_102
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21995.1_103
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21996.1_104
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21997.1_105
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21998.1_106
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV21999.1_107
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22000.1_108
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22001.1_109
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22002.1_110
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22003.1_111
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22004.1_112
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22005.1_113
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22006.1_114
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22007.1_115
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22008.1_116
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22009.1_117
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV26207.1_118
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22010.1_119
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22011.1_120
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22012.1_121
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22013.1_122
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22014.1_123
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22015.1_124
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22016.1_125
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22017.1_126
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22018.1_127
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_128
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22019.1_129
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22020.1_130
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22021.1_131
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22022.1_132
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22023.1_133
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22024.1_134
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22025.1_135
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22026.1_136
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22027.1_137
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22028.1_138
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22029.1_139
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22030.1_140
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22031.1_141
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22032.1_142
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22033.1_143
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22034.1_144
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22035.1_145
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22036.1_146
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22037.1_147
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22038.1_148
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22039.1_149
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22040.1_150
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22041.1_151
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22042.1_152
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22043.1_153
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22044.1_154
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22045.1_155
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22046.1_156
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22047.1_157
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22048.1_158
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22049.1_159
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22050.1_160
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22051.1_161
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22052.1_162
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22053.1_163
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22054.1_164
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22055.1_165
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22056.1_166
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22057.1_167
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22058.1_168
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22059.1_169
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22060.1_170
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22061.1_171
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22062.1_172
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22063.1_173
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22064.1_174
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22065.1_175
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22066.1_176
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22067.1_177
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22068.1_178
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22069.1_179
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22070.1_180
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22071.1_181
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22072.1_182
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22073.1_183
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22074.1_184
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22075.1_185
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22076.1_186
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22077.1_187
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22078.1_188
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22079.1_189
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22080.1_190
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22081.1_191
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22082.1_192
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22083.1_193
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22084.1_194
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22085.1_195
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22086.1_196
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22087.1_197
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22088.1_198
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22089.1_199
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22090.1_200
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22091.1_201
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22092.1_202
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22093.1_203
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22094.1_204
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22095.1_205
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22096.1_206
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22097.1_207
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22098.1_208
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22099.1_209
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22100.1_210
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22101.1_211
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22102.1_212
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22103.1_213
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22104.1_214
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22105.1_215
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22106.1_216
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22107.1_217
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22108.1_218
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22109.1_219
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22110.1_220
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22111.1_221
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22112.1_222
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22113.1_223
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22114.1_224
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22115.1_225
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22116.1_226
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_227
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22117.1_228
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22118.1_229
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22119.1_230
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22120.1_231
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22121.1_232
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22122.1_233
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22123.1_234
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22124.1_235
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22125.1_236
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22126.1_237
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_238
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_239
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22127.1_240
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22128.1_241
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22129.1_242
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22130.1_243
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22131.1_244
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22132.1_245
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22133.1_246
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22134.1_247
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV26208.1_248
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22135.1_249
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22136.1_250
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22137.1_251
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22138.1_252
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22139.1_253
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22140.1_254
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22141.1_255
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV26209.1_256
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22142.1_257
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22143.1_258
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22144.1_259
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22145.1_260
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22146.1_261
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22147.1_262
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22148.1_263
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22149.1_264
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22150.1_265
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22151.1_266
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22152.1_267
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22153.1_268
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22154.1_269
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22155.1_270
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22156.1_271
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22157.1_272
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV26210.1_273
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22158.1_274
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22159.1_275
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22160.1_276
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22161.1_277
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22162.1_278
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV26211.1_279
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22163.1_280
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22164.1_281
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22165.1_282
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22166.1_283
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV26212.1_284
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22167.1_285
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22168.1_286
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22169.1_287
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22170.1_288
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22171.1_289
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22172.1_290
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22173.1_291
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22174.1_292
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22175.1_293
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22176.1_294
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22177.1_295
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22178.1_296
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22179.1_297
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22180.1_298
Salmonella_enterica_subsp_enterica_Infantis >lcl|CP052796.1_prot_QJV22181.1_299
